CVE_MUN,municipio,estado,NOM_ACUI,rha,POB_TOT,IM_2020,VA_Industrial,VA_Agricola,Tax_Ind_Millones,Vol_Extraccion_Total
29013,Huamantla,Tlaxcala,ALTO ATOYAC,Balsas,98764.0,57.0789567173746,12075.924,0.0,1.31046,31.32995
29014,Hueyotlipan,Tlaxcala,ALTO ATOYAC,Balsas,15190.0,56.5719272713802,261.67199999999997,8.105,0.00595,4.980949999999999
29015,Ixtacuixtla de Mariano Matamoros,Tlaxcala,VALLE DE PUEBLA,Balsas,38970.0,56.9170718376537,1902.818,0.406,2.94612,10.39982
29016,Ixtenco,Tlaxcala,HUAMANTLA,Balsas,7504.0,57.5389075263234,55.143,0.0,0.0,0.0
29017,Mazatecochco de José María Morelos,Tlaxcala,ALTO ATOYAC,Balsas,11592.0,56.1788851614457,107.108,0.0,0.01005,0.28094
29018,Contla de Juan Cuamatzi,Tlaxcala,ALTO ATOYAC,Balsas,38579.0,57.3545692915535,1732.0749999999998,0.0,0.00066,0.2893799999999999
29019,Tepetitla de Lardizábal,Tlaxcala,VALLE DE PUEBLA,Balsas,22274.0,57.9384034489893,3433.72,0.0,0.0066,5.113090000000001
29020,Sanctórum de Lázaro Cárdenas,Tlaxcala,VALLE DE PUEBLA,Aguas del Valle de México,9432.0,57.2179634646176,42.367,0.0,0.0,3.80312
29021,Nanacamilpa de Mariano Arista,Tlaxcala,VALLE DE PUEBLA,Aguas del Valle de México,18686.0,57.3313327882354,435.48,0.0,0.0,1.24579
29022,Acuamanala de Miguel Hidalgo,Tlaxcala,ALTO ATOYAC,Balsas,6432.0,56.9665240519108,34.084,0.0,0.14572,0.8023899999999999
29023,Natívitas,Tlaxcala,VALLE DE PUEBLA,Balsas,26309.0,56.1135160939383,156.59500000000003,0.0,0.07672,13.67293
29024,Panotla,Tlaxcala,ALTO ATOYAC,Balsas,28357.0,57.946105462749,46.497,0.184,0.05288,2.33404
29025,San Pablo del Monte,Tlaxcala,VALLE DE PUEBLA,Balsas,82688.0,56.9465889194542,937.013,0.0,0.45107,0.25154
29026,Santa Cruz Tlaxcala,Tlaxcala,ALTO ATOYAC,Balsas,24116.0,58.0929039417132,155.98,0.0,0.18689,2.15527
29028,Teolocholco,Tlaxcala,VALLE DE PUEBLA,Balsas,25257.0,57.3528286386331,9856.1,0.0,0.5344,2.29637
29029,Tepeyanco,Tlaxcala,ALTO ATOYAC,Balsas,13328.0,57.1056071635492,24.276,0.113,0.0,2.99288
29030,Terrenate,Tlaxcala,ALTO ATOYAC,Balsas,15475.0,55.4180584921153,20.238,0.017,0.0,2.40118
29031,Tetla de la Solidaridad,Tlaxcala,ALTO ATOYAC,Balsas,35284.0,58.2600939724683,23865.905,0.07,7.19851,5.0905000000000005
29032,Tetlatlahuca,Tlaxcala,ALTO ATOYAC,Balsas,13561.0,56.9211003907198,220.809,0.0,0.16015,7.81929
29033,Tlaxcala,Tlaxcala,ALTO ATOYAC,Balsas,99896.0,60.1643980330608,4640.0470000000005,0.0,0.56223,5.428389999999999
29034,Tlaxco,Tlaxcala,ALTO ATOYAC,Balsas,45438.0,55.678776494884,1465.284,0.99,0.25277,6.34978
29035,Tocatlán,Tlaxcala,ALTO ATOYAC,Balsas,6294.0,57.7717840463185,23.993,0.0,0.0,0.49705
29036,Totolac,Tlaxcala,ALTO ATOYAC,Balsas,22529.0,58.4627884710793,58.356,0.0,0.0,0.867
29037,Ziltlaltépec de Trinidad Sánchez Santos,Tlaxcala,VALLE DE TECAMACHALCO,Balsas,9207.0,54.3949011272132,1757.586,0.0,0.05291,0.36015
29038,Tzompantepec,Tlaxcala,ALTO ATOYAC,Balsas,18006.0,58.1091210646074,3581.8549999999996,0.0,0.07084,1.28777
29039,Xaloztoc,Tlaxcala,ALTO ATOYAC,Balsas,25607.0,57.1498257498042,2706.206,0.0,6.50402,3.83707
29040,Xaltocan,Tlaxcala,ALTO ATOYAC,Balsas,10601.0,56.1342870559077,11.737,0.187,0.0,0.95456
29041,Papalotla de Xicohténcatl,Tlaxcala,VALLE DE PUEBLA,Balsas,33499.0,58.0867388581702,9300.481,0.0,1.77039,1.80779
29042,Xicohtzinco,Tlaxcala,VALLE DE PUEBLA,Balsas,14197.0,58.963338074148,8348.307,0.186,1.22409,0.61219
29043,Yauhquemehcan,Tlaxcala,ALTO ATOYAC,Balsas,42242.0,58.8116700194908,1850.71,0.0,5.87992,3.90944
29044,Zacatelco,Tlaxcala,VALLE DE PUEBLA,Balsas,45717.0,58.3706059123732,306.10900000000004,0.369,0.02947,8.915280000000001
29048,La Magdalena Tlaltelulco,Tlaxcala,ALTO ATOYAC,Balsas,19036.0,58.7572009774468,3522.4089999999997,0.0,0.62942,0.77441
29049,San Damián Texóloc,Tlaxcala,ALTO ATOYAC,Balsas,5884.0,59.0539727388004,28.592,0.0,0.0,1.58058
29050,San Francisco Tetlanohcan,Tlaxcala,ALTO ATOYAC,Balsas,11761.0,57.6532902226771,41.655,0.0,0.0,0.0
29051,San Jerónimo Zacualpan,Tlaxcala,ALTO ATOYAC,Balsas,4092.0,57.1190160268769,7.085,1.201,0.0,0.68847
29052,San José Teacalco,Tlaxcala,ALTO ATOYAC,Balsas,6436.0,56.8116396393322,21.029,0.0,0.0,0.002
29053,San Juan Huactzinco,Tlaxcala,ALTO ATOYAC,Balsas,7688.0,58.3422032182058,159.356,0.0,0.0,1.1385
29054,San Lorenzo Axocomanitla,Tlaxcala,ALTO ATOYAC,Balsas,5689.0,59.0089591698113,32.472,0.0,0.0,0.3039
29055,San Lucas Tecopilco,Tlaxcala,ALTO ATOYAC,Balsas,3077.0,56.321957131931,17.834,0.006,0.0,1.00473
29056,Santa Ana Nopalucan,Tlaxcala,ALTO ATOYAC,Balsas,7952.0,58.1559235921782,27.016,0.0,0.0,2.64916
29057,Santa Apolonia Teacalco,Tlaxcala,ALTO ATOYAC,Balsas,4636.0,57.0483346134692,10.18,0.0,0.0,3.85261
29058,Santa Catarina Ayometla,Tlaxcala,ALTO ATOYAC,Balsas,9463.0,58.1952827574857,36.053,0.0,0.0,0.51058
29059,Villa de Pozos,Tlaxcala,ALTO ATOYAC,Balsas,7750.0,57.4355558315506,2350.598,0.0,0.0,0.40011
29060,Santa Isabel Xiloxoxtla,Tlaxcala,ALTO ATOYAC,Balsas,5443.0,58.539152389493,2900.785,0.0,1.77594,0.765
29088,Tenancingo,Tlaxcala,VALLE DE PUEBLA,,,,0.0,0.0,0.0,0.0
30003,Acayucan,Veracruz de Ignacio de la Llave,COSTERA DE COATZACOALCOS,Golfo Centro,80815.0,54.971724525608,513.649,0.194,0.45222,4.04614
30004,Benito Juárez,Veracruz de Ignacio de la Llave,ÁLAMO-TUXPAN,Golfo Centro,41742.0,54.9864349287468,30.443,2.248,0.96396,145.86033999999998
30005,Acula,Veracruz de Ignacio de la Llave,LOS NARANJOS,Golfo Centro,5253.0,51.8152532016716,9.171,22.494999999999997,0.0,1.1321199999999998
30006,Acultzingo,Veracruz de Ignacio de la Llave,TUXTEPEC,Golfo Centro,23100.0,51.1589761925847,31.754,0.0,0.0,5.69953
30007,Camarón de Tejeda,Veracruz de Ignacio de la Llave,COTAXTLA,Golfo Centro,6538.0,53.0588371697282,15.979,0.0,0.0,18.67966
30008,Alpatláhuac,Veracruz de Ignacio de la Llave,COTAXTLA,Golfo Centro,10338.0,51.4628808515527,4.485,0.0,0.0,0.0
30009,Alto Lucero de Gutiérrez Barrios,Veracruz de Ignacio de la Llave,VALLE DE ACTOPAN,Golfo Centro,28184.0,54.63709168268,110.237,6.396000000000001,0.08198,1.89883
30010,Altotonga,Veracruz de Ignacio de la Llave,PEROTE-ZALAYETA,Golfo Centro,64234.0,53.0061860988904,706.599,0.0,0.0,3.03444
30011,Alvarado,Veracruz de Ignacio de la Llave,LOS NARANJOS,Golfo Centro,57035.0,57.5604597311725,1559.552,766.6569999999999,4.85937,14.79873
30012,Amatitlán,Veracruz de Ignacio de la Llave,CUENCA RíO PAPALOAPAN,Golfo Centro,7866.0,53.207634967301,4.973,7.978,0.0,5.22968
30013,Naranjos Amatlán,Veracruz de Ignacio de la Llave,TAMPICO-MISANTLA,Golfo Norte,26843.0,56.9675632906693,93.608,0.0,0.0,1.4052600000000002
30014,Amatlán de los Reyes,Veracruz de Ignacio de la Llave,ORIZABA-CORDOBA,Golfo Centro,46955.0,55.483302719256,5746.452,0.0,39.63037,128.16539
30015,Angel R. Cabada,Veracruz de Ignacio de la Llave,SIERRA DE SAN ANDRéS TUXTLA,Golfo Centro,33839.0,53.9098981307141,80.473,15.382,0.0,8.0701
30016,La Antigua,Veracruz de Ignacio de la Llave,COSTERA DE VERACRUZ,Golfo Centro,28682.0,57.8429325470823,2371.523,13.187,4.34614,63.59569
30017,Apazapan,Veracruz de Ignacio de la Llave,COSTERA DE VERACRUZ,Golfo Centro,4709.0,55.6939923923123,3981.242,0.0,1.19884,12.01705
30019,Astacinga,Veracruz de Ignacio de la Llave,TUXTEPEC,Golfo Centro,6909.0,49.1695124632876,2.168,0.0,0.0,0.0
30020,Atlahuilco,Veracruz de Ignacio de la Llave,TUXTEPEC,Golfo Centro,11577.0,48.2813415085533,9.643,0.0,0.0,0.0
30021,Atoyac,Veracruz de Ignacio de la Llave,COTAXTLA,Golfo Centro,23461.0,55.0374615248938,1280.436,0.0,0.33302,66.29462000000001
30022,Atzacan,Veracruz de Ignacio de la Llave,ORIZABA-CORDOBA,Golfo Centro,22651.0,53.1583508504644,32.748,0.0,0.0,0.0
30023,Atzalan,Veracruz de Ignacio de la Llave,PEROTE-ZALAYETA,Golfo Centro,49180.0,51.5812814478897,263.987,0.487,0.0,0.62785
30024,Tlaltetela,Veracruz de Ignacio de la Llave,COSTERA DE VERACRUZ,Golfo Centro,16485.0,53.018026480671,209.728,0.0,0.00314,0.98509
30025,Ayahualulco,Veracruz de Ignacio de la Llave,COSTERA DE VERACRUZ,Golfo Centro,27217.0,49.6222928365234,12.65,0.0,0.0,0.0
30026,Banderilla,Veracruz de Ignacio de la Llave,JALAPA-COATEPEC,Golfo Centro,25993.0,58.3917062825881,238.872,0.0,0.0,0.12852
30028,Boca del Río,Veracruz de Ignacio de la Llave,COTAXTLA,Golfo Centro,144550.0,59.9383548010404,2472.5809999999997,3.612,2.36983,4.37972
30029,Calcahualco,Veracruz de Ignacio de la Llave,ORIZABA-CORDOBA,Golfo Centro,13701.0,50.2982267223291,3.911,0.0,0.0,0.0
30030,Camerino Z. Mendoza,Veracruz de Ignacio de la Llave,TUXTEPEC,Golfo Centro,41835.0,55.9229698962634,241.024,0.0,0.0,0.2579
30031,Carrillo Puerto,Veracruz de Ignacio de la Llave,COTAXTLA,Golfo Centro,18888.0,50.7052031188846,4.057,0.052,0.0,25.48583
30032,Catemaco,Veracruz de Ignacio de la Llave,SOTEAPAN-HUEYAPAN,Golfo Centro,49451.0,54.1313422847645,136.99,44.307,0.21112,4.95249
30033,Cazones de Herrera,Veracruz de Ignacio de la Llave,TECOLUTLA,Golfo Centro,24421.0,51.7466695734049,30.338,8.748999999999999,0.0,0.55212
30034,Cerro Azul,Veracruz de Ignacio de la Llave,ÁLAMO-TUXPAN,Golfo Centro,25011.0,57.3423392974746,51.418,0.0,0.0,0.0
30035,Citlaltépetl,Veracruz de Ignacio de la Llave,ÁLAMO-TUXPAN,Golfo Norte,11165.0,53.1968008395521,23.442,0.0,0.0,0.0
30036,Coacoatzintla,Veracruz de Ignacio de la Llave,VALLE DE ACTOPAN,Golfo Centro,11018.0,54.8633037949111,42.172,0.0,0.0,0.07382
30037,Coahuitlán,Veracruz de Ignacio de la Llave,TECOLUTLA,Golfo Centro,8176.0,49.369583499505,14.77,0.0,0.0,0.0
30038,Coatepec,Veracruz de Ignacio de la Llave,COSTERA DE VERACRUZ,Golfo Centro,93911.0,57.6573520249301,17798.268,3.661,8.89283,24.07576
30039,Coatzacoalcos,Veracruz de Ignacio de la Llave,COSTERA DE COATZACOALCOS,Golfo Centro,310698.0,58.7811576958087,129026.192,149.752,446.55483,120.66247
30040,Coatzintla,Veracruz de Ignacio de la Llave,TECOLUTLA,Golfo Centro,55016.0,57.0567698945525,42.365,0.0,0.0,0.63096
30041,Coetzala,Veracruz de Ignacio de la Llave,ORIZABA-CORDOBA,Golfo Centro,2355.0,47.7451125609964,6.215,0.0,0.0,0.0
30042,Colipa,Veracruz de Ignacio de la Llave,MARTíNEZ DE LA TORRE-NAUTLA,Golfo Centro,5743.0,51.4520140111073,6.2620000000000005,0.0,0.0,0.0
30043,Comapa,Veracruz de Ignacio de la Llave,COSTERA DE VERACRUZ,Golfo Centro,19876.0,50.1457971533641,46.461,0.0,0.0,0.44131
30044,Córdoba,Veracruz de Ignacio de la Llave,ORIZABA-CORDOBA,Golfo Centro,204721.0,57.7341582231041,19284.409,0.0,10.71765,3.23251
30045,Cosamaloapan de Carpio,Veracruz de Ignacio de la Llave,TUXTEPEC,Golfo Centro,54737.0,55.8650223492314,768.933,7.859999999999999,12.82192,62.68507
30046,Cosautlán de Carvajal,Veracruz de Ignacio de la Llave,COSTERA DE VERACRUZ,Golfo Centro,16167.0,52.8314891374496,58.962999999999994,0.0,0.0,0.05226
30047,Coscomatepec,Veracruz de Ignacio de la Llave,ORIZABA-CORDOBA,Golfo Centro,59471.0,52.610975125848,229.101,0.0,0.00273,0.10344
30048,Cosoleacaque,Veracruz de Ignacio de la Llave,COSTERA DE COATZACOALCOS,Golfo Centro,130903.0,56.7042527764036,19633.512,24.525,0.27443,7.951370000000001
30049,Cotaxtla,Veracruz de Ignacio de la Llave,LOS NARANJOS,Golfo Centro,22050.0,53.5498089396363,1148.571,0.0,1.81141,65.47224
30050,Coxquihui,Veracruz de Ignacio de la Llave,TECOLUTLA,Golfo Centro,16333.0,47.0940515356414,22.015,0.0,0.0,0.23773
30051,Coyutla,Veracruz de Ignacio de la Llave,TECOLUTLA,Golfo Centro,23096.0,50.9503067372707,79.988,0.0,0.0,0.29531
30052,Cuichapa,Veracruz de Ignacio de la Llave,OMEALCA-HUIXCOLOTLA,Golfo Centro,11869.0,54.506740144576,3122.2200000000003,0.0,7.3761,22.42054
30053,Cuitláhuac,Veracruz de Ignacio de la Llave,LOS NARANJOS,Golfo Centro,28075.0,56.0612989906812,1341.2430000000002,10.349,16.00483,49.58146
30054,Chacaltianguis,Veracruz de Ignacio de la Llave,TUXTEPEC,Golfo Centro,11461.0,53.8543274927286,13.325,8.196,0.1411,5.576890000000001
30055,Chalma,Veracruz de Ignacio de la Llave,TAMPICO-MISANTLA,Golfo Norte,13527.0,50.6519470361844,6.072,0.0,0.0,1.33934
30056,Chiconamel,Veracruz de Ignacio de la Llave,TAMPICO-MISANTLA,Golfo Norte,6610.0,50.3500132998861,4.327,0.0,0.0,0.2104
30057,Chiconquiaco,Veracruz de Ignacio de la Llave,VALLE DE ACTOPAN,Golfo Centro,13881.0,51.0061671657417,7.746,0.0,0.0,0.0
30058,Chicontepec,Veracruz de Ignacio de la Llave,ÁLAMO-TUXPAN,Golfo Norte,53858.0,52.0779826471611,22.842,0.0,0.0,0.79451
30059,Chinameca,Veracruz de Ignacio de la Llave,COSTERA DE COATZACOALCOS,Golfo Centro,22638.0,54.1765347564981,7289.862,0.0,128.26146,28.94487
30060,Chinampa de Gorostiza,Veracruz de Ignacio de la Llave,TAMPICO-MISANTLA,Golfo Norte,16283.0,52.1024064864253,46.772,0.0,0.0,0.45269
30061,Las Choapas,Veracruz de Ignacio de la Llave,CINTALAPA,Golfo Centro,81080.0,52.4686953830419,172.814,10.474,103.37835,5.63323
30062,Chocamán,Veracruz de Ignacio de la Llave,ORIZABA-CORDOBA,Golfo Centro,20839.0,53.8800907158998,76.21300000000001,5.085,0.0,0.08114
30063,Chontla,Veracruz de Ignacio de la Llave,ÁLAMO-TUXPAN,Golfo Norte,13359.0,52.2970294198516,24.881,0.0,0.0,0.61523
30064,Chumatlán,Veracruz de Ignacio de la Llave,TECOLUTLA,Golfo Centro,4008.0,45.9446827556425,3.772,0.0,0.0,0.0
30066,Espinal,Veracruz de Ignacio de la Llave,TECOLUTLA,Golfo Centro,26830.0,50.9405757282137,22.765,0.0,0.0,1.7898
30067,Filomeno Mata,Veracruz de Ignacio de la Llave,TECOLUTLA,Golfo Centro,19179.0,48.854444037164,17.098,0.0,0.0,0.00511
30068,Fortín,Veracruz de Ignacio de la Llave,ORIZABA-CORDOBA,Golfo Centro,66372.0,57.6026104299342,1815.716,0.0,9.21928,1.02523
30069,Gutiérrez Zamora,Veracruz de Ignacio de la Llave,TECOLUTLA,Golfo Centro,24085.0,54.8675235247525,59.565000000000005,10.887,0.0,1.89115
30070,Hidalgotitlán,Veracruz de Ignacio de la Llave,COSTERA DE COATZACOALCOS,Golfo Centro,18275.0,49.701965680115,16.521,7.1419999999999995,0.0,0.0
30071,Huatusco,Veracruz de Ignacio de la Llave,COTAXTLA,Golfo Centro,59920.0,54.8656146485489,1058.7,0.005,0.1787,0.21606
30072,Huayacocotla,Veracruz de Ignacio de la Llave,ÁLAMO-TUXPAN,Golfo Centro,21796.0,52.3385952700858,25.236,0.0,0.0009,0.20325
30073,Hueyapan de Ocampo,Veracruz de Ignacio de la Llave,CUENCA RíO PAPALOAPAN,Golfo Centro,41670.0,52.4786068366963,690.276,4.606,5.23128,38.75797
30074,Huiloapan de Cuauhtémoc,Veracruz de Ignacio de la Llave,TUXTEPEC,Golfo Centro,7293.0,55.6190103332648,1373.45,0.0,0.53715,2.86564
30075,Ignacio de la Llave,Veracruz de Ignacio de la Llave,LOS NARANJOS,Golfo Centro,16525.0,51.6037242117298,27.525,31.999,0.0,3.63242
30076,Ilamatlán,Veracruz de Ignacio de la Llave,TAMPICO-MISANTLA,Golfo Norte,13377.0,45.6066667983378,0.569,0.0,0.0,0.0
30077,Isla,Veracruz de Ignacio de la Llave,CUENCA RíO PAPALOAPAN,Golfo Centro,42807.0,55.0426045386878,426.276,2.4219999999999997,0.27386,27.26073
30078,Ixcatepec,Veracruz de Ignacio de la Llave,TAMPICO-MISANTLA,Golfo Norte,12379.0,50.8736037088946,30.763,0.0,0.0,0.03
30079,Ixhuacán de los Reyes,Veracruz de Ignacio de la Llave,COSTERA DE VERACRUZ,Golfo Centro,11387.0,52.1614453649608,11.027,0.04,0.0,0.92019
30080,Ixhuatlán del Café,Veracruz de Ignacio de la Llave,COTAXTLA,Golfo Centro,23132.0,53.3038972974176,57.509,7.395,0.05614,0.1196599999999999
30081,Ixhuatlancillo,Veracruz de Ignacio de la Llave,TUXTEPEC,Golfo Centro,27295.0,55.2327739456133,32.418,0.0,0.0,0.0
30082,Ixhuatlán del Sureste,Veracruz de Ignacio de la Llave,COSTERA DE COATZACOALCOS,Golfo Centro,15831.0,55.0801602038577,2101.612,2.9099999999999997,6.23226,16.2973
30083,Ixhuatlán de Madero,Veracruz de Ignacio de la Llave,ÁLAMO-TUXPAN,Golfo Centro,50836.0,49.8763796571413,18.707,0.0,0.0,2.96104
30084,Ixmatlahuacan,Veracruz de Ignacio de la Llave,CUENCA RíO PAPALOAPAN,Golfo Centro,5574.0,52.8517744294471,5.908,8.875,0.0,6.65736
30085,Ixtaczoquitlán,Veracruz de Ignacio de la Llave,ORIZABA-CORDOBA,Golfo Centro,74004.0,56.7286961183117,54492.567,0.0,126.36708,175.90989000000002
30086,Jalacingo,Veracruz de Ignacio de la Llave,LIBRES-ORIENTAL,Golfo Centro,46794.0,53.2018909695543,791.96,0.0,0.08752,31.37112
30087,Xalapa,Veracruz de Ignacio de la Llave,JALAPA-COATEPEC,Golfo Centro,488531.0,59.3088345677776,3321.858,0.0,0.07032,3.81744
30088,Jalcomulco,Veracruz de Ignacio de la Llave,COSTERA DE VERACRUZ,Golfo Centro,5054.0,54.0916139014928,11.78,0.0,0.0201,0.06321
30089,Jáltipan,Veracruz de Ignacio de la Llave,COSTERA DE COATZACOALCOS,Golfo Centro,38669.0,55.3151513893265,1094.605,23.673,6.83469,3.95499
30090,Jamapa,Veracruz de Ignacio de la Llave,COTAXTLA,Golfo Centro,11132.0,54.414318076506,17.487000000000002,0.0,0.0,6.426229999999999
30091,Jesús Carranza,Veracruz de Ignacio de la Llave,COATZACOALCOS,Golfo Centro,28524.0,51.9686438347193,372.81,12.853,0.0,0.24648
30092,Xico,Veracruz de Ignacio de la Llave,COSTERA DE VERACRUZ,Golfo Centro,39623.0,55.3059300335625,155.209,-61.439,0.01133,56.64774
30093,Jilotepec,Veracruz de Ignacio de la Llave,JALAPA-COATEPEC,Golfo Centro,16585.0,54.7423856465128,34.199999999999996,0.0,0.00365,0.55686
30094,Juan Rodríguez Clara,Veracruz de Ignacio de la Llave,CUENCA RíO PAPALOAPAN,Golfo Centro,38367.0,54.1922829836486,122.951,8.383000000000001,0.0,24.145059999999997
30095,Juchique de Ferrer,Veracruz de Ignacio de la Llave,VALLE DE ACTOPAN,Golfo Centro,15059.0,52.4703154762172,22.666,0.22,0.0,0.16557
30096,Landero Y Coss,Veracruz de Ignacio de la Llave,VALLE DE ACTOPAN,Golfo Centro,1543.0,54.5534728512334,1.234,0.0,0.0,0.0307
30097,Lerdo de Tejada,Veracruz de Ignacio de la Llave,COSTERA DEL PAPALOAPAN,Golfo Centro,19123.0,57.5679064681771,1565.807,9.208,6.51546,23.56462
30098,Tuxpan,Veracruz de Ignacio de la Llave,POZA RICA,Golfo Centro,3299.0,52.113689590025,2.251,0.0,0.0,0.0
30099,Maltrata,Veracruz de Ignacio de la Llave,TUXTEPEC,Golfo Centro,18327.0,52.9447096841093,67.162,0.0,0.5703,0.89564
30100,Manlio Fabio Altamirano,Veracruz de Ignacio de la Llave,COTAXTLA,Golfo Centro,23918.0,55.4008844742762,534.0640000000001,0.0,0.79072,66.37748
30101,Mariano Escobedo,Veracruz de Ignacio de la Llave,ORIZABA-CORDOBA,Golfo Centro,38670.0,54.7713917159327,22.759,0.0,42.86163,7.59912
30102,Martínez de la Torre,Veracruz de Ignacio de la Llave,MARTíNEZ DE LA TORRE-NAUTLA,Golfo Centro,108842.0,55.9617321865995,1608.293,57.163,1.44188,24.764100000000003
30103,Mecatlán,Veracruz de Ignacio de la Llave,TECOLUTLA,Golfo Centro,12799.0,47.8548694497225,11.887,0.0,0.0,0.00015
30104,Mecayapan,Veracruz de Ignacio de la Llave,SOTEAPAN-HUEYAPAN,Golfo Centro,17134.0,50.6920219308418,14.41,2.6260000000000003,0.0,1.13554
30105,Medellín de Bravo,Veracruz de Ignacio de la Llave,LOS NARANJOS,Golfo Centro,95202.0,58.2767616777666,2034.694,4.821,9.57532,182.17256
30106,Miahuatlán,Veracruz de Ignacio de la Llave,VALLE DE ACTOPAN,Golfo Centro,4841.0,53.8320773126539,127.279,0.0,0.0,0.00274
30107,Las Minas,Veracruz de Ignacio de la Llave,PEROTE-ZALAYETA,Golfo Centro,2934.0,51.3990081406163,0.0,0.0,0.0,0.0
30109,Misantla,Veracruz de Ignacio de la Llave,MARTíNEZ DE LA TORRE-NAUTLA,Golfo Centro,65761.0,55.4429269646991,219.083,1.637,0.01676,0.98702
30110,Mixtla de Altamirano,Veracruz de Ignacio de la Llave,TUXTEPEC,Golfo Centro,12125.0,40.8998289988401,1.404,0.0,0.0,0.00041
30111,Moloacán,Veracruz de Ignacio de la Llave,COSTERA DE COATZACOALCOS,Golfo Centro,16493.0,55.0405481384462,31.122,0.0,2.82032,1.26274
30112,Naolinco,Veracruz de Ignacio de la Llave,JALAPA-COATEPEC,Golfo Centro,22835.0,55.6844298970968,291.794,0.0,0.17094,1.6904400000000002
30113,Naranjal,Veracruz de Ignacio de la Llave,ORIZABA-CORDOBA,Golfo Centro,4614.0,52.2020067211402,12.084,0.0,0.03426,0.00307
30114,Nautla,Veracruz de Ignacio de la Llave,MARTíNEZ DE LA TORRE-NAUTLA,Golfo Centro,10130.0,54.2916732554398,14.29,4.323,0.00153,1.74993
30115,Nogales,Veracruz de Ignacio de la Llave,TUXTEPEC,Golfo Centro,37314.0,55.8553561974928,325.777,0.0,0.41839,8.06113
30116,Oluta,Veracruz de Ignacio de la Llave,COSTERA DE COATZACOALCOS,Golfo Centro,17027.0,54.8078088604078,71.978,0.0,0.0,0.12893
30117,Omealca,Veracruz de Ignacio de la Llave,TUXTEPEC,Golfo Centro,23773.0,52.8240846655804,31.736,0.0,0.10811,46.82629
30118,Orizaba,Veracruz de Ignacio de la Llave,ORIZABA-CORDOBA,Golfo Centro,123182.0,59.5446692320251,33636.263,0.0,8.00497,22.72153
30119,Otatitlán,Veracruz de Ignacio de la Llave,TUXTEPEC,Golfo Centro,5651.0,55.546500754102,41.195,0.099,0.0,3.22568
30120,Oteapan,Veracruz de Ignacio de la Llave,COSTERA DE COATZACOALCOS,Golfo Centro,10343.0,54.9002382535644,65.841,0.0,0.0,0.0
30121,Ozuluama de Mascareñas,Veracruz de Ignacio de la Llave,TAMPICO-MISANTLA,Golfo Norte,22756.0,50.49407222158,293.154,261.46,0.0,23.25715
30122,Pajapan,Veracruz de Ignacio de la Llave,COSTERA DE COATZACOALCOS,Golfo Centro,18051.0,51.4271254568614,62.412000000000006,32.353,0.0,3.50027
30123,Pánuco,Veracruz de Ignacio de la Llave,TAMPICO-MISANTLA,Golfo Norte,96185.0,55.8940667697526,12029.744,156.179,18.55223,446.65472
30124,Papantla,Veracruz de Ignacio de la Llave,MARTíNEZ DE LA TORRE-NAUTLA,Golfo Centro,159910.0,51.8642083061676,264.147,2.27,0.00409,12.75686
30125,Paso del Macho,Veracruz de Ignacio de la Llave,COTAXTLA,Golfo Centro,31894.0,53.7917728709119,2114.397,0.0,4.32146,74.65374
30126,Paso de Ovejas,Veracruz de Ignacio de la Llave,COSTERA DE VERACRUZ,Golfo Centro,33442.0,55.6369047560395,29.997,11.144,0.05987,55.39542
30127,La Perla,Veracruz de Ignacio de la Llave,ORIZABA-CORDOBA,Golfo Centro,28258.0,48.7844945403974,17.78,0.0,0.0,0.0
30128,Perote,Veracruz de Ignacio de la Llave,COSTERA DE VERACRUZ,Golfo Centro,77432.0,56.1143746702857,3173.829,0.0,0.74653,27.262220000000003
30129,Platón Sánchez,Veracruz de Ignacio de la Llave,TAMPICO-MISANTLA,Golfo Norte,18053.0,52.6280506313362,39.59,0.027,0.0,12.2831
30130,Playa Vicente,Veracruz de Ignacio de la Llave,TUXTEPEC,Golfo Centro,39327.0,52.6700034380511,129.16,7.646,0.0,4.2451300000000005
30131,Poza Rica de Hidalgo,Veracruz de Ignacio de la Llave,TECOLUTLA,Golfo Centro,189457.0,58.1970083813724,5148.518,0.0,12.94125,25.94112
30132,Las Vigas de Ramírez,Veracruz de Ignacio de la Llave,JALAPA-COATEPEC,Golfo Centro,20300.0,53.8867242923627,122.242,0.0,0.17548,0.1605899999999999
30133,Pueblo Viejo,Veracruz de Ignacio de la Llave,TAMPICO-MISANTLA,Golfo Norte,57909.0,56.0071821284793,1054.772,197.061,0.00771,9.72853
30134,Puente Nacional,Veracruz de Ignacio de la Llave,COSTERA DE VERACRUZ,Golfo Centro,23544.0,55.6769702812887,299.993,0.398,0.03542,106.3853
30135,Rafael Delgado,Veracruz de Ignacio de la Llave,TUXTEPEC,Golfo Centro,24127.0,54.3375751932456,76.94500000000001,0.0,1.06992,0.2957
30136,Rafael Lucio,Veracruz de Ignacio de la Llave,JALAPA-COATEPEC,Golfo Centro,8343.0,54.8417842803423,10.72,0.0,0.0,0.02261
30137,Los Reyes,Veracruz de Ignacio de la Llave,TUXTEPEC,Golfo Centro,6308.0,48.2762994969318,0.0,0.0,0.0,0.0
30138,Río Blanco,Veracruz de Ignacio de la Llave,TUXTEPEC,Golfo Centro,41795.0,59.1281255009264,131.93,0.0,0.00789,171.92749
